CANMOREID,URL,XCOORD,YCOORD,Geological,Palaeolithic,Mesolithic,Neolithic,Bronze_Age,Iron_Age,Early_Medieval,Later_Medieval,Pre_Industrial,Post_Industrial,Modern,Term_Count
30299,https://canmore.org.uk/site/30299/,320920,711160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30300,https://canmore.org.uk/site/30300/,323743,711734,0.0,0.0,0.0,0.0,0.0,0.0,2.64,9.53,30.78,35.17,21.88,60
27786,https://canmore.org.uk/site/27786/,319720,706630,0.0,0.0,0.0,27.83,27.83,6.59,6.59,0.0,0.0,15.58,15.58,20
27788,https://canmore.org.uk/site/27788/,317400,705900,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27789,https://canmore.org.uk/site/27789/,318966,709614,0.0,5.29,5.29,25.53,22.36,22.36,19.15,0.0,0.0,0.0,0.0,26
27790,https://canmore.org.uk/site/27790/,319285,709600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27791,https://canmore.org.uk/site/27791/,318500,709300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2
27792,https://canmore.org.uk/site/27792/,315981,709899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27793,https://canmore.org.uk/site/27793/,318820,709459,0.0,3.27,3.27,33.39,27.26,9.24,9.24,3.27,3.27,3.27,4.53,54
27794,https://canmore.org.uk/site/27794/,319980,709670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,51.45,31
27795,https://canmore.org.uk/site/27795/,318375,709357,0.0,0.0,0.0,0.0,0.0,0.0,18.73,19.37,19.37,20.64,21.9,145
27796,https://canmore.org.uk/site/27796/,318800,709470,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,6
27797,https://canmore.org.uk/site/27797/,318466,709144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,6
27798,https://canmore.org.uk/site/27798/,318550,708560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,12
27799,https://canmore.org.uk/site/27799/,318520,708560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20
27800,https://canmore.org.uk/site/27800/,318530,708580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,45.85,45.85,32
27801,https://canmore.org.uk/site/27801/,319150,708290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27803,https://canmore.org.uk/site/27803/,319400,707400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27804,https://canmore.org.uk/site/27804/,317700,706600,0.0,0.0,0.0,0.0,0.0,25.18,25.18,34.9,14.75,0.0,0.0,8
27805,https://canmore.org.uk/site/27805/,319250,706374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27806,https://canmore.org.uk/site/27806/,319200,707200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27807,https://canmore.org.uk/site/27807/,319300,707300,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,3
27808,https://canmore.org.uk/site/27808/,319900,705800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27809,https://canmore.org.uk/site/27809/,318870,708860,0.0,4.72,4.72,28.34,11.18,11.18,11.18,4.72,4.72,11.18,8.06,27
30301,https://canmore.org.uk/site/30301/,323855,714992,0.0,0.0,0.0,6.52,0.0,0.0,6.52,18.41,25.12,27.32,16.12,38
30302,https://canmore.org.uk/site/30302/,320900,710100,0.0,0.0,0.0,0.0,0.0,0.0,93.92,1.64,1.4,1.87,1.16,45
30304,https://canmore.org.uk/site/30304/,323250,711070,0.0,0.0,3.82,3.82,0.0,0.0,0.0,29.52,29.52,29.52,3.82,39
30305,https://canmore.org.uk/site/30305/,323270,710970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,30
30306,https://canmore.org.uk/site/30306/,323260,710850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,30
30307,https://canmore.org.uk/site/30307/,323300,710870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,30
30308,https://canmore.org.uk/site/30308/,323543,711215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,30
30145,https://canmore.org.uk/site/30145/,322710,716780,0.0,0.0,0.0,7.12,7.12,0.0,17.84,20.83,20.33,22.32,4.44,183
30146,https://canmore.org.uk/site/30146/,326500,714860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.91,44.09,7
30147,https://canmore.org.uk/site/30147/,327600,712800,0.0,0.0,0.0,9.03,12.71,5.14,5.14,19.8,19.8,23.26,5.14,48
30148,https://canmore.org.uk/site/30148/,328260,713560,0.0,0.0,0.0,5.11,5.11,5.11,7.08,2.99,2.99,34.97,36.63,50
30149,https://canmore.org.uk/site/30149/,327841,711517,0.0,3.01,3.01,21.3,10.58,34.5,15.56,3.01,3.01,3.01,3.01,55
30150,https://canmore.org.uk/site/30150/,329839,714092,0.0,0.0,0.0,0.0,0.0,0.0,1.38,20.7,21.46,30.47,25.98,122
30151,https://canmore.org.uk/site/30151/,328840,713090,0.0,5.83,5.83,12.36,22.49,18.5,16.48,3.42,3.42,5.83,5.83,40
30152,https://canmore.org.uk/site/30152/,329000,713000,0.0,0.0,0.0,15.59,0.0,0.0,0.0,15.59,15.59,26.61,26.61,7
30153,https://canmore.org.uk/site/30153/,329893,713801,0.0,0.0,0.0,2.18,2.63,2.18,3.51,4.36,5.2,40.73,39.21,240
30154,https://canmore.org.uk/site/30154/,329800,713800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32,36.68,34
30155,https://canmore.org.uk/site/30155/,329180,713040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81,35.06,30.71,12.41,19
30156,https://canmore.org.uk/site/30156/,329271,713244,0.0,0.26,0.26,3.14,0.93,0.93,91.92,0.61,0.44,0.93,0.61,75
30157,https://canmore.org.uk/site/30157/,329839,714161,0.0,0.0,0.0,1.25,0.0,0.0,13.37,17.33,18.51,25.94,23.6,238
30158,https://canmore.org.uk/site/30158/,328260,713560,0.0,0.0,0.0,0.0,0.0,0.0,22.46,22.46,22.46,25.76,6.87,53
30159,https://canmore.org.uk/site/30159/,329920,711140,0.0,1.04,1.04,34.41,37.62,13.24,3.11,1.04,1.04,3.11,4.37,91
30160,https://canmore.org.uk/site/30160/,329751,714041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47,18.47,31.53,31.53,6
30161,https://canmore.org.uk/site/30161/,326800,712000,0.0,0.0,0.0,0.0,0.0,0.0,5.24,25.27,25.27,25.27,18.96,27
30162,https://canmore.org.uk/site/30162/,327000,714000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30163,https://canmore.org.uk/site/30163/,329920,713750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,47.93,45.94,0.0,45
30164,https://canmore.org.uk/site/30164/,329150,710570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30166,https://canmore.org.uk/site/30166/,329255,713284,0.0,0.0,0.0,14.78,3.5,15.28,16.88,3.5,0.0,23.03,23.03,38
30167,https://canmore.org.uk/site/30167/,327539,710068,0.0,0.0,0.0,11.47,15.9,15.9,15.9,6.72,6.72,11.47,15.9,18
30168,https://canmore.org.uk/site/30168/,328000,713000,0.0,0.0,0.0,0.0,0.0,12.93,12.93,12.93,0.0,30.6,30.6,9
30169,https://canmore.org.uk/site/30169/,328235,712987,0.0,1.38,1.38,6.64,14.55,10.65,13.0,16.86,14.55,16.86,4.13,114
30170,https://canmore.org.uk/site/30170/,328709,711724,0.0,3.42,3.42,38.43,10.27,22.66,14.95,0.0,0.0,3.42,3.42,22
30171,https://canmore.org.uk/site/30171/,329663,714312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71,51.29,35
30172,https://canmore.org.uk/site/30172/,327983,711413,0.0,2.11,2.11,23.17,11.41,29.98,18.59,6.32,6.32,0.0,0.0,46
30173,https://canmore.org.uk/site/30173/,327964,711537,0.0,2.0,2.0,24.15,11.99,30.59,19.82,4.73,4.73,0.0,0.0,48
30174,https://canmore.org.uk/site/30174/,326405,712301,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
30175,https://canmore.org.uk/site/30175/,325714,711070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30176,https://canmore.org.uk/site/30176/,325742,710870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,2
30177,https://canmore.org.uk/site/30177/,325600,710671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30309,https://canmore.org.uk/site/30309/,323200,713800,0.0,0.0,0.0,9.9,23.43,23.43,23.43,0.0,0.0,9.9,9.9,12
30310,https://canmore.org.uk/site/30310/,323517,710397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30311,https://canmore.org.uk/site/30311/,323000,711000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46,51.54,29
30312,https://canmore.org.uk/site/30312/,320915,711155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,39.43,24.57,41
30313,https://canmore.org.uk/site/30313/,320817,710242,0.0,0.0,0.0,21.81,21.81,21.81,21.81,0.0,0.0,0.0,12.77,9
30314,https://canmore.org.uk/site/30314/,320100,714200,0.0,0.0,0.0,42.35,13.14,13.14,0.0,0.0,0.0,13.14,18.22,13
30315,https://canmore.org.uk/site/30315/,323000,711000,0.0,0.0,0.0,50.39,15.64,15.64,0.0,0.0,0.0,9.16,9.16,10
30316,https://canmore.org.uk/site/30316/,320943,710228,0.0,0.0,0.0,27.03,21.32,21.32,21.32,0.0,0.0,0.0,9.01,14
30317,https://canmore.org.uk/site/30317/,323077,710965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,34.25,31.49,0.0,32
30318,https://canmore.org.uk/site/30318/,323530,711380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,27
30319,https://canmore.org.uk/site/30319/,320524,710968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78,48.22,25
30320,https://canmore.org.uk/site/30320/,324120,710260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,52.1,21
30321,https://canmore.org.uk/site/30321/,321675,710116,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4,13.4,22.64,23.77,77
30322,https://canmore.org.uk/site/30322/,320000,711000,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,6
30323,https://canmore.org.uk/site/30323/,321557,710084,0.0,0.0,0.0,0.0,0.0,15.77,15.77,15.77,15.77,17.92,18.99,83
30324,https://canmore.org.uk/site/30324/,321573,710274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30326,https://canmore.org.uk/site/30326/,321770,710040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4
30327,https://canmore.org.uk/site/30327/,321780,710040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30328,https://canmore.org.uk/site/30328/,321920,710060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4
30329,https://canmore.org.uk/site/30329/,320790,711240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,51.93,0.0,23
30330,https://canmore.org.uk/site/30330/,322409,712167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,22
30331,https://canmore.org.uk/site/30331/,323560,712090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30332,https://canmore.org.uk/site/30332/,324860,710590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,35.23,35.23,31
30333,https://canmore.org.uk/site/30333/,323800,711750,0.0,0.0,0.0,0.0,0.0,0.0,13.41,21.32,22.1,31.38,11.8,117
30334,https://canmore.org.uk/site/30334/,324900,710520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15,35.43,35.43,28
30336,https://canmore.org.uk/site/30336/,324890,710450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,35.23,35.23,31
30337,https://canmore.org.uk/site/30337/,324940,710360,0.0,0.0,0.0,11.54,0.0,0.0,11.54,11.54,20.49,22.44,22.44,91
30338,https://canmore.org.uk/site/30338/,324920,710320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,35.23,35.23,31
30339,https://canmore.org.uk/site/30339/,324930,710260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53,35.23,35.23,31
30340,https://canmore.org.uk/site/30340/,324970,710210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,27
30342,https://canmore.org.uk/site/30342/,324940,710560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4
27828,https://canmore.org.uk/site/27828/,316983,708621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27829,https://canmore.org.uk/site/27829/,317100,708600,0.0,0.0,0.0,9.36,9.36,9.36,9.36,0.0,0.0,29.68,32.89,25
27830,https://canmore.org.uk/site/27830/,316590,709870,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,10
27832,https://canmore.org.uk/site/27832/,318500,708600,0.0,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,16.67,16.67,6
27833,https://canmore.org.uk/site/27833/,314810,708840,0.0,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,16.67,16.67,6
27844,https://canmore.org.uk/site/27844/,314730,709070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30179,https://canmore.org.uk/site/30179/,326225,710280,0.0,6.53,6.53,31.5,11.15,15.45,11.15,11.15,6.53,0.0,0.0,19
30180,https://canmore.org.uk/site/30180/,327690,712890,0.0,0.0,0.0,0.0,9.78,9.78,9.78,17.99,19.14,22.55,10.98,76
30181,https://canmore.org.uk/site/30181/,326778,712485,0.0,0.0,0.0,23.03,23.03,23.03,23.03,3.93,3.93,0.0,0.0,68
30182,https://canmore.org.uk/site/30182/,325040,710430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20
30184,https://canmore.org.uk/site/30184/,325060,710560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,38.93,38.93,10
30185,https://canmore.org.uk/site/30185/,329157,712980,0.0,0.0,0.0,0.0,0.0,7.47,7.47,7.47,7.47,33.82,36.31,33
30186,https://canmore.org.uk/site/30186/,329167,713062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,44.26,44.26,22
30187,https://canmore.org.uk/site/30187/,329219,712975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,57.7,60
30188,https://canmore.org.uk/site/30188/,328470,713320,0.0,0.0,0.0,0.0,0.0,10.56,10.56,10.56,10.56,29.33,28.45,101
30189,https://canmore.org.uk/site/30189/,328470,713240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,62
30190,https://canmore.org.uk/site/30190/,328520,713260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,46
30191,https://canmore.org.uk/site/30191/,328750,713238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67,45.33,9
30192,https://canmore.org.uk/site/30192/,327982,713074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,57.14,12
30193,https://canmore.org.uk/site/30193/,327990,713149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,43.19,43.19,18
30194,https://canmore.org.uk/site/30194/,329324,714385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8
30195,https://canmore.org.uk/site/30195/,329280,714400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,43.77,43.77,20
30196,https://canmore.org.uk/site/30196/,327900,714200,0.0,4.33,4.33,10.24,7.39,7.39,4.33,0.0,0.0,30.99,30.99,32
30197,https://canmore.org.uk/site/30197/,329676,714611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2
30198,https://canmore.org.uk/site/30198/,329330,713870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,16
30199,https://canmore.org.uk/site/30199/,329850,714230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28
30200,https://canmore.org.uk/site/30200/,328084,712949,0.0,0.0,0.0,0.0,0.0,15.83,15.83,15.83,15.83,17.84,18.84,89
30201,https://canmore.org.uk/site/30201/,328224,712966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,22
30202,https://canmore.org.uk/site/30202/,328555,713255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,51.22,46.66,81
30203,https://canmore.org.uk/site/30203/,328657,713215,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,6.8,39.81,39.81,38
30204,https://canmore.org.uk/site/30204/,328655,713242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,47.69,19
30206,https://canmore.org.uk/site/30206/,328496,713166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.46,39.54,8
30207,https://canmore.org.uk/site/30207/,328576,713274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,24
27893,https://canmore.org.uk/site/27893/,319000,700000,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,3
30208,https://canmore.org.uk/site/30208/,326510,712040,0.0,0.0,0.0,16.67,0.0,0.0,16.67,16.67,16.67,16.67,16.67,54
30209,https://canmore.org.uk/site/30209/,328693,713235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20
30210,https://canmore.org.uk/site/30210/,328595,713201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37,48.63,33
30211,https://canmore.org.uk/site/30211/,328584,713227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4
30212,https://canmore.org.uk/site/30212/,328570,713192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99,47.01,30
30213,https://canmore.org.uk/site/30213/,328477,713167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20
30214,https://canmore.org.uk/site/30214/,328514,713158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54,48.46,29
30215,https://canmore.org.uk/site/30215/,328629,713206,0.0,0.0,0.0,0.0,0.0,0.0,9.66,18.15,19.27,25.91,27.01,167
30216,https://canmore.org.uk/site/30216/,328557,713200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,48.88,45.95,30
30217,https://canmore.org.uk/site/30217/,328518,713403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
30218,https://canmore.org.uk/site/30218/,325050,710930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,40.38,45.33,17
30219,https://canmore.org.uk/site/30219/,328000,712200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.13,53.87,11
30220,https://canmore.org.uk/site/30220/,327989,712320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,3.42,45.64,47.53,47
28061,https://canmore.org.uk/site/28061/,317000,711000,0.0,0.0,0.0,0.0,0.0,16.67,16.67,16.67,16.67,16.67,16.67,36
28063,https://canmore.org.uk/site/28063/,317300,710100,0.0,0.0,0.0,0.0,19.2,61.59,19.2,0.0,0.0,0.0,0.0,4
28064,https://canmore.org.uk/site/28064/,317400,710100,0.0,0.0,0.0,0.0,19.2,61.59,19.2,0.0,0.0,0.0,0.0,4
27777,https://canmore.org.uk/site/27777/,319570,709060,0.0,0.0,0.0,29.71,0.0,0.0,70.29,0.0,0.0,0.0,0.0,4
27778,https://canmore.org.uk/site/27778/,319470,709670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27779,https://canmore.org.uk/site/27779/,319160,709490,0.0,15.71,15.71,37.17,15.71,15.71,0.0,0.0,0.0,0.0,0.0,7
27780,https://canmore.org.uk/site/27780/,316680,708380,0.0,0.0,0.0,6.74,6.74,6.74,6.74,0.0,0.0,36.51,36.51,20
27781,https://canmore.org.uk/site/27781/,316630,707614,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
27782,https://canmore.org.uk/site/27782/,317360,705890,0.0,0.0,0.0,0.0,53.88,16.72,9.8,0.0,0.0,9.8,9.8,9
27783,https://canmore.org.uk/site/27783/,318600,706030,0.0,4.9,4.9,4.9,29.39,29.39,26.52,0.0,0.0,0.0,0.0,29
27784,https://canmore.org.uk/site/27784/,319000,706000,0.0,0.0,0.0,10.96,18.72,18.72,18.72,0.0,10.96,10.96,10.96,10
27785,https://canmore.org.uk/site/27785/,319007,709538,0.0,0.0,0.0,13.08,14.93,18.57,18.57,5.28,5.28,11.2,13.08,46
30221,https://canmore.org.uk/site/30221/,328174,712245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45,48.55,31
30222,https://canmore.org.uk/site/30222/,326521,712097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,13.09,42.89,30.93,67
30223,https://canmore.org.uk/site/30223/,328019,712137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,30
30225,https://canmore.org.uk/site/30225/,328400,713200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,10
30226,https://canmore.org.uk/site/30226/,328178,711752,0.0,6.94,6.94,31.42,14.72,26.92,13.05,0.0,0.0,0.0,0.0,22
30227,https://canmore.org.uk/site/30227/,326271,714051,0.0,15.71,15.71,15.71,15.71,37.17,0.0,0.0,0.0,0.0,0.0,7
30229,https://canmore.org.uk/site/30229/,326028,710736,0.0,0.0,0.0,0.0,0.0,21.24,21.24,36.27,21.24,0.0,0.0,5
30230,https://canmore.org.uk/site/30230/,329070,712790,0.0,17.52,17.52,29.91,17.52,17.52,0.0,0.0,0.0,0.0,0.0,6
30231,https://canmore.org.uk/site/30231/,328624,713217,0.0,0.0,0.0,0.0,0.0,0.0,14.62,16.52,16.52,25.86,26.48,148
30232,https://canmore.org.uk/site/30232/,327085,711824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30233,https://canmore.org.uk/site/30233/,329715,710907,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,0.0,27
30234,https://canmore.org.uk/site/30234/,327810,710190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30235,https://canmore.org.uk/site/30235/,328393,710689,0.0,3.31,3.31,17.91,17.91,21.77,15.95,9.92,9.92,0.0,0.0,43
30236,https://canmore.org.uk/site/30236/,328002,710216,0.0,0.0,0.0,21.81,21.81,21.81,21.81,0.0,0.0,0.0,12.77,9
30237,https://canmore.org.uk/site/30237/,328302,710219,0.0,0.0,0.0,21.81,21.81,21.81,21.81,0.0,0.0,0.0,12.77,9
30238,https://canmore.org.uk/site/30238/,329658,711199,0.0,0.0,0.0,31.73,31.73,31.73,4.82,0.0,0.0,0.0,0.0,31
30239,https://canmore.org.uk/site/30239/,329213,712072,0.0,10.62,10.62,31.87,18.13,18.13,10.62,0.0,0.0,0.0,0.0,11
30240,https://canmore.org.uk/site/30240/,328807,712491,0.0,8.09,8.09,8.09,8.09,19.13,0.0,0.0,0.0,0.0,48.52,16
27763,https://canmore.org.uk/site/27763/,318170,709580,0.0,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,16.67,16.67,6
27765,https://canmore.org.uk/site/27765/,316390,708670,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,4
27766,https://canmore.org.uk/site/27766/,317000,709000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,4
27767,https://canmore.org.uk/site/27767/,317000,709000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,8.59,41.41,41.41,16
27769,https://canmore.org.uk/site/27769/,319440,709850,0.0,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,16.67,16.67,6
27770,https://canmore.org.uk/site/27770/,319620,709800,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,6
27771,https://canmore.org.uk/site/27771/,319580,709060,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,10.0,10.0,44
27772,https://canmore.org.uk/site/27772/,317100,709900,0.0,0.0,0.0,0.0,19.2,61.59,19.2,0.0,0.0,0.0,0.0,4
27773,https://canmore.org.uk/site/27773/,319000,709000,0.0,0.0,0.0,22.53,14.73,14.73,10.63,0.0,0.0,18.68,18.68,21
27774,https://canmore.org.uk/site/27774/,317120,709450,0.0,0.0,0.0,16.67,16.67,16.67,16.67,0.0,0.0,16.67,16.67,6
27775,https://canmore.org.uk/site/27775/,319570,709730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27776,https://canmore.org.uk/site/27776/,319580,709410,0.0,0.0,0.0,0.0,0.0,0.0,14.14,14.14,14.14,33.45,24.14,8
30241,https://canmore.org.uk/site/30241/,329945,713319,0.0,3.74,3.74,11.22,11.22,3.74,0.0,6.39,6.39,26.78,26.78,37
30242,https://canmore.org.uk/site/30242/,329930,713750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,148
30243,https://canmore.org.uk/site/30243/,329600,711400,0.0,0.0,0.0,2.16,2.16,2.16,2.16,0.0,0.0,45.44,45.92,193
30244,https://canmore.org.uk/site/30244/,323907,711700,0.0,0.0,0.0,0.0,0.0,0.0,14.47,16.15,16.15,26.79,26.45,283
30245,https://canmore.org.uk/site/30245/,321000,710000,0.0,0.0,0.0,0.0,0.0,0.0,20.74,20.74,20.74,24.22,13.56,24
30246,https://canmore.org.uk/site/30246/,323456,711693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,48.0,42.05,14
30247,https://canmore.org.uk/site/30247/,323495,711658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6
30248,https://canmore.org.uk/site/30248/,323475,711652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2
30249,https://canmore.org.uk/site/30249/,323468,711649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,22
